NMDA,mGluR5,GABA
0.9054605401963906,0.43926219842444225,0.4180663725226278
1.4957248026537737,-0.9176712251764505,-0.45571966487084287
-0.6471079635614331,-0.32501061471074133,0.1334167359120699
1.175968669692557,-0.005926491683545802,0.3387773048492914
0.9767766921416614,-0.32428083379781575,-0.1143050345731237
0.9683666473021915,-0.24747708931942544,0.08773875755152089
-1.635875785427916,-0.617253059943848,-0.36609743712437093
0.6744976477037331,-0.13752889795590909,0.16055138165442154
0.7765234293637971,-0.2035039640035905,-0.1651440383044788
0.9457383849412261,-0.5451629288985657,-0.6173868147052697
-0.6672009562348341,-0.4675421962251045,-0.09993089354692204
0.24599101257834005,-0.22463222741023262,-0.44707838618492163
-0.9532935998527551,-0.4547451447237246,-0.35007386390386164
-1.8459993201517293,-0.502806650359954,-0.2719211805546902
-1.0812731478019566,-0.6941948662079709,-1.3356815500030914
-2.9095523552045663,-1.3178865671295832,-1.3833507539239418
-3.110605904224999,-1.077186426666065,-0.9383325990527752
-0.4209399956470568,-0.28391719322248893,-0.3784689090347742
-0.3395947683167198,0.8780561072331232,0.40199187337584125
-0.6204540133892176,0.8833414402742916,0.39559626607793985
-0.7727561580462269,0.1425777435581345,-0.0920208228291374
-1.8338147935179467,-0.4244882313637172,-0.4196994850954974
-0.17679956264567187,-0.007502710209377286,-0.08447819889789514
0.0319836642748616,0.19626436404768904,0.16231954473749993
-0.45686427251719014,-0.04753419612567923,-0.013891388318491422
0.42926790376441093,-0.36236403362419656,-0.1706860567916801
0.2873610405400489,0.13631578074112144,-0.23716480989504454
-0.0733537797911883,-1.3219671055260347,-0.4792858673732007
-0.10651305665489154,-0.2905755086962865,-0.3681369268163946
-0.23161906547236064,-0.4040441692647633,-0.013484938440128364
-0.6763363894282557,-0.762043314289457,-0.6911465429374135
-0.08721373199443352,0.01541385763955842,-0.5624032964472433
-2.712772030770454,-1.5287018807956938,-1.505204592663919
-0.508318067301571,-0.6978138685542015,-0.5348312691693909
-0.3536883786154322,-0.4571746337773981,-0.9740557637538849
-0.8055602564969215,-0.5911357788609389,-0.9628307653326946
-0.5655020381424632,-0.5178816320409714,-0.6273461625969402
-0.8761172853899011,-0.940387419064612,-1.388530994194733
0.3496803612725816,0.042311962196797205,-0.12943114293695127
0.684471285713049,-0.030108040970051556,0.21397926449144486
-1.0033596597844494,-0.24856516364083964,-0.8020014839438272
0.4799581068312612,-0.6829374489892794,-0.4145777322474755
0.36608378374017037,-0.37461387144706504,-0.275669890453429
0.3195938199475369,-0.639790953927577,-0.09134891232829068
-0.9852442191468794,-0.7186726390992546,-0.9508546686992744
-1.5166383801770433,-0.09700621702410155,-1.102715707321597
-0.08286750789559778,0.4509391694653065,0.03733520519979507
1.2055054431830459,0.029553867677967992,-0.21193396886224783
-0.23598874084642352,1.6923224204850709,0.7214001912317956
0.9215883441760082,0.7037612666921402,0.4427159873084912
0.3305731073070575,1.5087375272507861,0.6687773206932497
-0.3406518644017324,0.6299439521730752,0.0666112529080936
-1.249781050301298,0.9094202933432851,0.16888761865516333
-2.257319088983903,0.0390562901407852,-0.6512921573372836
1.4036196869499584,1.5922166630573023,0.9616721886554054
1.6900258686971794,0.49382266854795165,0.5398360442900333
0.7348620466245283,1.50315416393613,0.9327051014119963
0.5613953288385528,2.006835295466073,1.159336381111409
0.8945588527765567,1.9940681727099463,1.4915036162655588
-0.08381785349844952,1.5675842566064044,0.2839237579496415
-0.5053550327892911,1.1452917038309063,-0.20676384494436964
-0.1296648290589335,1.239142276299491,0.540862576783787
-1.1849534364301737,0.1484244620991997,-0.669637245904902
0.33008164594781847,-1.1289189336360688,-1.6081035958596956
0.8354567955748697,-0.022742782954451278,-0.6460402969289594
1.3837253366431888,1.8599058959661439,1.085307068911201
0.5419101897304579,-0.46152594333405983,-0.4605170032533007
1.092696739423352,1.8084411588677525,1.073974731260953
0.9873386514699176,0.9265576845843435,1.2595109984604713
1.636975572836081,0.13105245617381145,0.7381320596047669
1.93208861415391,0.4949627559423298,0.6372442062382124
1.4762558308244456,1.565514434698952,1.4632808735313283
0.18327805211194198,1.129478495588188,0.7414641385560965
0.3675395211418903,0.5833473255985215,0.09270142346002438
-0.005660965116268995,-0.05359766272549079,-0.8989900279701873
0.16164488394413212,0.4662266624371355,-0.972427495244609
0.49167693155800685,0.49492566790571774,-0.23909103878434512
0.8254864422740261,0.41679785664633007,-0.43029047960922423
0.3958372322277689,0.5041959941611168,-0.57639533772825
0.8564220574272965,0.22773926068533992,-0.1823439309292643
0.11279267502434977,1.117688951832935,0.6844175329503134
-0.10507863230438004,1.4411799561587195,0.766080483002509
0.13382330484862384,0.7803161462898052,0.25277674550296053
0.5775975184688693,0.5618310609503903,-0.05770088620085157
0.0812068521100984,0.023539396176011636,-0.09536569489862158
0.14688521945176375,-0.14751058883053844,-0.282988199548683
-0.7359925692104848,-0.8001070510734524,-0.8945936007988194
-1.3594512056524064,0.7690432107747718,0.16357915636053127
-2.4361159132421863,-0.07882517389953185,-0.48852157696492815
-0.8101594268632265,-0.6743725881536181,-0.35317675737801374
-0.3270982909281089,0.7654571549083141,0.4825235408603817
-0.2652646764602742,0.5039580069331883,0.26416751279870704
-0.25364903019752627,0.5135904683815445,0.27273309718115785
-0.16102284375200882,0.22922213863477187,0.24812283040359676
-0.4195297965008482,0.5669123152378955,0.16222055841929278
-0.3201581342608503,0.7918455102022275,0.8600299598806861
1.0768937291292366,0.028006164996506,-0.7453233442047335
1.2951795137009832,1.0445308520139716,0.3818499602438037
1.811847825903393,0.8716489857961701,1.418352211009848
0.9489845849136066,0.5256560993421144,1.0190336915550091
1.6271706359408968,1.1063674926576499,1.5310081860869993
1.3092381821849304,1.6966393175344072,1.5624979083508075
0.8088420781247585,2.4275215399677434,1.2347905259028231
0.6759790371366451,1.0671872110214382,1.0209694529226496
0.818151948084608,-0.11225626412397824,0.21567310065539058
-0.7841200742072264,-0.8319828510321425,-0.1563332718740849
0.5462295450743425,1.2129924864402246,0.8137277842653128
0.8252323110058482,1.3774578110489157,0.7361534197601179
0.2845339866473742,0.17829013118746326,0.09056697517664024
0.7105014997344619,0.08114421684084981,-1.6293856139923066
0.4740200906775259,0.1547719984825592,0.797816914504563
0.9583308917828126,0.3054158848777717,-1.3153163783844226
0.8149588270372439,0.27983157558885696,0.4988000119106528
0.48759000372240313,0.035555840122737055,-1.2699808688859056
0.7020705956012933,0.7092352730564802,-0.07122604681132415
0.9318881062364833,-0.4733348647226347,0.02170830602987213
0.8499337555440778,-0.6936733979578237,-0.5472435357700444
0.8173529626403914,1.5921319513736063,1.0221848940979241
0.2967138142092506,-0.2732710710413615,-0.3108660626779729
0.554293686299374,1.389415450552859,0.8176539812030105
-0.0026883790081594244,0.6556681261241316,0.6049739856758279
-1.8178211306211283,-0.47404754584457165,-0.46601775643488336
0.7556065377860726,1.002868068536297,1.5324001578817323
-1.3882791210861887,-0.23799602106526965,-0.009127365657312618
-1.2482335603693622,-0.2365822361421237,-0.14171473039835164
0.7081870610545326,-0.7252471764416527,-2.0261735088208046
0.28183342351071466,-0.4391682460904421,-1.2941945953150065
0.8910299774002938,-0.2590389856274821,-1.1057678827690482
-0.018133544665804458,-0.6343562246332085,-1.5124107671552212
0.4658061118831381,-0.7315808340641046,-1.3457248522806433
-0.44264203208687997,-1.249580202882902,-3.518912246702318
0.797276440442651,-0.16391405936290326,-0.46059089956029703
0.1520171838749129,-0.3907664938201977,-1.58169012501516
-0.3870847569529277,-0.8807525332345216,-1.8275103701539208
0.9644690245679761,0.12369310801255026,0.018070776181096617
-0.15941508279168976,-0.26056365204265763,-0.6223773694458063
-1.6818001202635269,-2.831659979522713,-3.621746390686322
-0.013611709492292168,-0.9926848674904458,-1.2405729201661473
-0.4201732784478853,-0.5967835773439353,-0.5117104959945133
0.857040501402976,0.27048449273845093,0.4449135281167223
-0.25542949693604267,0.16492529604764397,-0.4817291988574729
-0.23152622435024223,0.5136910825163081,-0.06915282503738437
-0.4587213734879308,0.18906737435978158,0.5436017600689756
-1.5187473724175866,-0.3587465860717155,-0.1255396137396529
-0.43734129418911166,0.40911159701149336,0.37824987373692115
0.4179544019426955,0.6941141444431224,0.5157137665941388
-0.04781782504140723,-0.10931693997580087,0.6110531190001428
0.9113646257219938,0.20589192561577047,0.5297023069856112
0.8974477799682332,-0.055485507454540214,-0.13263031084809865
0.5688713299238174,-0.2949845224182953,-0.09273056884984326
1.1275222761086277,-0.3882672668113793,0.31261808904010346
0.9324649174067313,-0.1088774310369021,0.2612552548549221
0.3702234250495003,0.04961306094129589,-0.025021076381873564
-0.5624627484296156,-0.5134333554481403,-0.45272224357508295
0.08588225860964925,0.7385766453806192,0.761550320238963
0.41152070567715127,0.541647006794184,0.7300359988484663
0.008864408061714889,0.4155433136379625,0.11838220882258907
0.15176121250632627,0.21627216358689036,0.34055275698918064
-1.535088365683571,0.5439469027280108,-0.21307527450924477
0.8710004010268732,-0.614868787579298,-0.10939910683226922
0.7569952275476456,-0.010922919518050831,0.4019944644635519
1.2507984961359342,0.5932207459288641,0.6460945514221538
0.8900037039641616,0.059129000090188066,0.2908893065104304
-0.8084758541087541,0.5914537725867592,0.0797708169878143
-0.7089289624157178,0.3758818372927266,0.0036177542263963595
0.029119485686481515,0.5571198419711854,0.5741027379973562
0.64231337137068,0.44196409139467935,0.5701996881601713
0.48918417220125543,0.6296481096872363,0.8764191182184052
-1.0267920183133323,-0.8698119717795322,-1.0875618637118598
-0.9324461614636892,-1.200768390488774,-1.1252211133351595
0.14637074808727854,0.08323327078401056,0.05822548377930925
0.08181623339699719,0.3724453652598229,0.14020314153782268
-0.1693581828225981,0.29808902790784814,0.19021000540828406
-0.560252846906493,0.4192752159927368,0.0029830649765340907
-0.08034645351223675,0.7338661570139386,0.09549098355953181
-2.3009898778761926,-0.07202548780658441,-0.34273811298919826
-2.4536799323603633,-0.6670950353351417,-0.5995325538936149
-1.2766829056869913,-0.3080663386846072,0.013653057805134988
-2.3338224403537082,-0.5864463467961734,-0.5327090056517066
-2.7236693532323706,-0.948857371697145,-0.8009623135827176
-0.6432531201370928,-0.16232862136490356,0.29079277732244135
0.44940562116969923,0.4188904932302578,0.5028412130792094
-0.4649580968557052,-0.03297816807849707,-0.021835598682659982
-0.06647720526320265,-0.13996495674249396,0.2950026889967266
-0.7812956668682121,-0.31099700215837106,-0.27744993877742047
-0.6220910515623052,0.25284402262535505,0.19774196392933405
-1.479518312690793,0.0429740687862638,-0.08651189516074867
-1.9836401183133554,-0.21785614982162788,-0.24906365620968
-0.4980815329452405,-0.10345480329770597,-0.6978785426011548
-0.6549072186809872,0.3861036107521746,0.1558290385273909
-0.25558340371682675,0.25011070301998195,0.6966799035335188
-0.3977836577626826,0.43317926967481746,0.45937174985543777
-0.6235880980777774,0.3165554762885567,0.43735770571718907
0.31528794464293514,1.393076523633928,0.6877405925909649
0.38034727764576176,0.5474123669906927,0.3049107937334609
1.4826920388616096,0.48422777953080504,0.7451794440610034
1.5401654592476017,0.9179027982733206,1.0311784943055748
0.8678762409795411,0.6412567145203169,0.6856875111824636
1.3542345803628058,2.449753403596274,1.5990852781827813
-0.9005192031003729,-0.23563097068953687,0.06748123236856378
1.5522107076298859,2.2957058500360024,1.4916402773728885
-0.6358145154360781,-0.004956196727052892,-0.40008536827108965
0.9282221368650887,1.1322920363918132,0.6199922341549662
-2.0983640369487473,-0.8094010224355582,-1.5662957070206067
1.2343007989298491,1.0715799509486945,0.6446642036375604
0.48527647420497527,0.6496228583128322,0.1711987127070205
1.2700446441675992,1.1653013352820163,0.5276592599128036
0.5295943902187443,0.6000837012058453,0.12124280978380451
-0.039966161285070516,-1.5635645802463598,-0.517064546492588
-1.112391659488058,-2.241905419363868,-1.561608903237905
-1.0520012640689804,-2.477771526522234,-1.0307468383905165
-1.2447437099997578,-1.7816702999216407,-1.0324665608251047
0.9298744979844815,-0.08362795301478551,1.0299882518455412
0.24172589213345477,0.110043007799807,0.7685953846648538
0.6881558094301363,0.8853824948782736,0.22707755430882318
-0.5442328781232328,0.858023243421459,0.3542261332955282
0.4972825882344318,0.9656961951270688,0.73879898207656
-1.7130049878589393,0.055877494323542255,-0.45203104744862216
-1.7150969129957399,0.35850588495665825,-0.10775091729881627
0.2266222444407872,0.6108911058053258,0.42489080940048846
-1.8113802147963685,-0.38533754528217096,-0.4942141372302295
-1.0752662559171486,-0.07196107665512125,-0.24952143266578658
0.633225684864932,0.44778617854113667,0.8223358985551443
-0.6025332798809263,-0.2002331970031748,-0.2744187025150295
1.0541923565136464,-0.4289382461021307,0.04950845599735516
-0.16443537078278445,-1.9619524597669402,-1.1491353081663673
0.8380161099748447,0.4220702191800527,0.7297179875245363
0.9141467087174467,0.9554772880267853,1.788066061270509
1.5382116486389112,1.5849403898205656,1.9687609203689285
1.0491059212061276,0.277169331076698,1.1438577602328406
0.7598057510531184,0.7156708479097084,0.8288778620509715
1.3545017119829692,1.381263974998258,2.066109388290871
0.6594159380641841,1.3808585308157977,1.5759904971564402
1.7185287119540544,1.4317202129604005,1.3344629731251454
0.7216179833133687,1.1587263209039431,1.6106808830161095
0.09013718183401892,-0.28715961822883007,-0.9856755340853699
1.3168055490894535,1.6035550794499989,1.4562521388501575
0.8178894779256155,1.3942224473837532,1.7256631580208128
0.7785856828664818,0.7996784094383953,0.5881558789122707
0.5047087177747608,1.6191109074273289,0.8113288855801577
1.125923468512906,1.9518355062320207,1.5771217969402465
0.8474899864152655,1.1868373902954408,0.43994308705489593
0.9344444479907299,1.3908849763915563,1.394164367017787
1.0898798058127905,0.65843792200865,-0.26421962340133265
1.2555212184375408,1.2646876658607886,0.9058313810737413
1.413800340040717,1.4391655323957842,0.8699808784143822
1.5188324438562664,1.6251012502763804,0.6398711898433649
0.34808620857395184,1.0998608237806957,0.7479089256141915
-0.25012771054580213,-1.3883370117650211,-0.06236465320544586
0.8744617092894761,1.424389043837101,1.1649558913237026
0.06190239070007691,0.1368607849923364,0.8722086117197101
-2.413589751084486,-0.5152907912825317,-1.1981006674328036
0.058820735626122264,0.8147602143785286,0.1424578584076678
0.5284727577629641,1.6381345271668788,1.2678187232608444
-2.0906212953231607,-0.32683102498699423,-0.1888948419581601
-0.08952241787850569,0.5095421987874968,1.0007478901195197
-2.432971377896497,-0.7860237702459342,-1.7692468517216147
-0.2849095811041,0.24213775389429285,0.24447562293054564
0.7712000300102294,1.423534805003353,0.88331091784044
0.1546255440012546,-0.18191685765660603,-0.8894142774544924
0.5050921659270948,-0.12489140883256446,-0.007704699964054459
0.20578555736705312,0.11594858852415192,-0.15857212197650253
0.014064927224779235,0.09349900564433397,-0.905200344351038
-0.004207875253052333,0.10336870296199581,-1.2538404413603295
0.17565801160065567,0.2372197677927015,-0.39512903888525225
0.49153189437590683,0.7780376250474675,0.19075220767318257
0.25866595597631775,1.0054492386455283,0.19316566007868108
-0.22670996553794653,0.6466801699265171,-0.3205126952843217
1.2680287896285163,0.008811567791047305,-0.04131409170978814
1.4484694556828925,1.1058476043775485,0.9701480326149181
0.187417766918427,0.974680572588435,0.4973067360906272
1.0770550432058312,-0.9305597004476294,-0.14361206833778742
0.9629859942535532,1.1127492735046323,0.6914789003809543
1.0673347252737,0.0004294455095958938,0.34143123422481136
1.27379026910435,0.06330567025398037,-0.22289487699046598
0.5301482709491357,1.1180614789256724,0.9768412833888106
-2.396507658887267,0.4735627664954095,-0.1281637427928451
0.7044492747493115,0.46583247347161244,0.3944656317958239
-0.6712312560285546,0.8279981436442915,0.5381006622335729
-1.4322268528614428,0.5519456754225349,-0.09162167071886157
-2.552356918610038,0.08689025883482528,-0.3337555746029139
-0.8105512181225516,0.023812837048320542,0.0024406769266733467
0.5965330049858889,1.2980784201551143,0.6459806063743316
-1.8947468184444156,-0.3863556751719674,-0.7000083765977257
-2.2611273346597254,-0.9314571426796365,-1.9830892811640752
-0.7447601647218013,-0.20888372848877995,-0.7250650326088182
-1.6011088672422942,-0.5371767366413203,-0.7878042813689761
-0.07866248148154288,0.05611554071222398,-0.10296010283241204
-1.90066645637414,-1.2290408845673533,-1.4602478352097208
-0.7966229981542953,-0.720062718724284,-0.8154541909193895
-0.8819328642875754,-0.6079709701059417,-0.4814817958267322
-0.4096405674521413,-0.5371027083608018,-0.5366789308080687
-0.8352581416166271,-0.7084420157657529,-0.6535243445949335
-0.567403540336084,-0.07643968133247077,-0.200804163006797
-2.0687224084622873,-0.8132520273343491,-0.9839771729104221
0.9257778697177423,0.12425169551105819,0.402249982217513
0.949094811762589,0.13987590367633604,0.5486929400553421
0.08789642320865829,0.508537413015489,-0.13378076392439645
0.13372668095115942,0.06904589411958405,-0.4719040414875548
-0.7596360787687139,0.017853080781948763,-0.3458064682147175
0.7412157206211575,0.9692770593028383,0.9306047801780353
-0.158834993993966,0.31210776419586156,-0.5705846450153464
0.899691750217149,1.4906299546918198,1.1333352534784729
-0.9877465866621181,0.6096125554393446,-0.47417876628761974
0.45502025048594325,0.6925326598063785,0.03699234562144098
-0.8383683741602928,0.5240966363142298,-0.08461600891648319
-2.4815187687116635,-0.30362675576310333,-0.7328337892923045
-0.41422298110791056,-2.074320844763029,-1.6893363481327002
0.2952323458979232,-0.9208014215275571,-0.22155118305211746
-0.6390921716271987,-2.7129221174943217,-1.9137842917562964
1.4900970522098278,0.5628344452076707,1.8635379793576776
0.7262288641210762,-0.4997497369453401,0.15601141404518648
1.0645462089885418,-0.3232643250806992,-0.574497582028174
1.4529482514904648,0.48188918771394695,1.1049480611329565
1.2023786287840477,0.3016851024424839,0.5521070312320095
-0.4780128922895882,-0.11645300977860198,-0.4471141909994524
0.06259824641034294,0.5240618803317938,0.5943068197843216
-1.9279542449057374,-3.2570954557763767,-2.896323094898551
1.285099978925614,-0.1098992548889075,0.4566229206950611
-0.7869518857736055,-1.0436181793798136,-0.6251736044136229
-1.0806207549721836,-2.154685606825447,-2.024418728423659
0.04939951237202962,0.29797067029442503,-0.41170053266138923
0.36115296737796865,0.5863093262292669,0.6410684688767128
0.42487732205574713,0.7258335824282056,0.9178727164132267
0.4289881801362395,0.6603234369645301,0.7128275508154581
1.1196392020457193,-0.008728487903300547,0.3611610249354916
-0.048352159311224795,1.052184177373788,0.5935512357234533
0.47750275500256084,0.4982529226473799,0.6468586177401409
-0.8963008540448218,0.41972201057286584,-0.4829613822737508
0.8713258710242194,-0.3225472514072793,0.09160510685155664
-0.2358956119192098,1.4783282022397033,0.858002248628321
-0.08998970187710988,0.9708251050285741,0.6917364942464753
0.8814007017323464,0.028335801596329997,0.04955454208263641
0.8476405330049042,0.9800135826768245,1.078810701512756
-1.3423530055078086,0.506755930863542,-0.4480169232509618
